date,tube_number,tube_id,expt,cell_bkgd,recombined_construct,plate_well,pseudovirus_env,pseudovirus_vec,pseudovirus_inoc,cell_number,live_singlets,pct_grn,pct_red,pct_grn_gvn_red,pct_nir,pct_grn_gvn_nir,mfi_grn,mfi_grn_gvn_red,comment
200720,1,Tube_001,Reverse_envs,HEK_G542Ac3,transient_none,6-well,none,G70C,4200,6-well,81003,0.019752,NA,NA,NA,NA,NA,NA,
200720,2,Tube_002,Reverse_envs,HEK_G542Ac3,transient_none,6-well,ACE2,G70C,4200,6-well,108373,0.12457,NA,NA,NA,NA,NA,NA,
200720,3,Tube_003,Reverse_envs,HEK_G542Ac3,transient_SARS1,6-well,none,G70C,4200,6-well,45231,0.114965,NA,NA,NA,NA,NA,NA,
200720,4,Tube_004,Reverse_envs,HEK_G542Ac3,transient_SARS1,6-well,ACE2,G70C,4200,6-well,40186,9.227094,NA,NA,NA,NA,NA,NA,
200720,5,Tube_005,Two_color,G542Ac3,G752A/G758A,24-well,VSVG,G699A,0,NA,28413,NA,30.922465,0.045527,53.116531,0.019878,NA,NA,
200720,6,Tube_006,Two_color,G542Ac3,G752A/G758A,24-well,SARS1,G699A,1000,24-well,54264,NA,37.278859,0.034604,51.138877,5.405405,NA,NA,
200720,7,Tube_007,Two_color,G542Ac3,G752A/G758A,24-well,SARS1,G699A,300,24-well,39136,NA,35.394522,0.000072,52.902698,0.700348,NA,NA,too_low
200720,8,Tube_008,Two_color,G542Ac3,G752A/G758A,24-well,SARS2,G699A,1400,24-well,47213,NA,36.525957,0.017396,52.021689,0.285005,NA,NA,
200720,9,Tube_009,Two_color,G542Ac3,G752A/G758A,24-well,WIV1,G699A,1400,24-well,51385,NA,36.584606,0.010639,52.007395,0.265679,NA,NA,
200720,10,Tube_010,Two_color,G542Ac3,G752A/G758A,24-well,NL63,G699A,1400,24-well,32941,NA,33.216964,0.000091,54.676543,0.016656,NA,NA,too_low
200720,11,Tube_011,Two_color,G542Ac3,G752A/G758A,24-well,MERS,G699A,1400,24-well,52789,NA,36.924359,0.071824,51.652806,0.073349,NA,NA,
200720,12,Tube_012,Two_color,G542Ac3,G752A/G758A,24-well,HKU4,G699A,1000,24-well,43341,NA,34.295471,0.040366,53.888927,0.068505,NA,NA,
200720,13,Tube_013,Two_color,G542Ac3,G752A/G758A,24-well,HKU4,G699A,300,24-well,38968,NA,34.020222,0.007543,54.003285,0.000048,NA,NA,too_low
200720,14,Tube_014,Two_color,G542Ac3,G752A/G758A,24-well,ZdM,G699A,1000,24-well,50929,NA,36.329007,0.318884,51.768148,0.307225,NA,NA,
200720,15,Tube_015,Two_color,G542Ac3,G752A/G758A,24-well,ZdM,G699A,300,24-well,38002,NA,34.695542,0.053091,53.870849,0.078156,NA,NA,too_low
200720,16,Tube_016,Two_color,G542Ac3,G752A/G758A,24-well,Marb,G699A,1000,24-well,1646,NA,32.806804,1.296296,53.159174,2.057143,NA,NA,
200720,17,Tube_017,Two_color,G542Ac3,G752A/G758A,24-well,Marb,G699A,300,24-well,43624,NA,36.053549,0.940997,53.154227,0.83664,NA,NA,too_low
200720,18,Tube_018,Two_color,G542Ac3,G752A/G758A,24-well,LFV,G699A,1000,24-well,47602,NA,35.189698,0.101486,53.010378,0.106998,NA,NA,
200720,19,Tube_019,Two_color,G542Ac3,G752A/G758A,24-well,LFV,G699A,300,24-well,28979,NA,33.648504,0.051277,54.746541,0.025213,NA,NA,too_low
200720,20,Tube_020,Two_color,G542Ac3,G752A/G758A,24-well,LCMV,G699A,1000,24-well,43438,NA,35.029237,1.866456,53.759381,1.72148,NA,NA,
200720,21,Tube_021,Two_color,G542Ac3,G752A/G758A,24-well,LCMV,G699A,300,24-well,33459,NA,35.195314,0.925611,54.236528,0.650245,NA,NA,
200720,22,Tube_022,Two_color,G542Ac3,G752A/G758A,24-well,Junin,G699A,1000,24-well,50262,NA,34.970753,0.022757,53.921452,0.033208,NA,NA,
200720,23,Tube_023,Two_color,G542Ac3,G752A/G758A,24-well,Junin,G699A,300,24-well,48474,NA,37.112679,0.016676,51.739077,0.015949,NA,NA,too_low
200720,24,Tube_024,Two_color,G542Ac3,G752A/G758A,24-well,G740D,G699A,1400,24-well,37966,NA,35.047147,0.037577,52.965812,2.536178,NA,NA,
200720,25,Tube_025,Two_color,G542Ac3,G752A/G758A,24-well,G764B,G699A,1000,24-well,41095,NA,34.748753,0.042017,53.347123,4.976509,NA,NA,
200720,26,Tube_026,Two_color,G542Ac3,G752A/G758A,24-well,G764B,G699A,300,24-well,35005,NA,34.297957,0.000083,53.2981,0.562791,NA,NA,too_low
200720,27,Tube_027,Two_color,G542Ac3,G752A/G758A,24-well,G776C,G699A,1400,24-well,46154,NA,35.11505,0.117233,51.99116,0.104184,NA,NA,too_low
200720,28,Tube_028,Two_color,G542Ac3,G752A/G758A,24-well,G778B,G699A,1400,24-well,54502,NA,37.015155,0.069396,51.043998,0.104242,NA,NA,too_low
200720,29,Tube_029,Staining,G542Ac3,None,12-well,None,None,Dox,Dox,16952,NA,0.035394,NA,NA,NA,43.749718,287.498108,
200720,30,Tube_030,Staining,G542Ac3,G758A,12-well,None,None,Dox,Dox,11998,NA,83.597266,NA,NA,NA,40.285007,41.147442,
200720,31,Tube_031,Staining,G542Ac3,G698C,12-well,None,None,Dox,Dox,15525,NA,49.732689,NA,NA,NA,1219.177246,1875.160889,
200720,32,Tube_032,Staining,G542Ac3,G734A,12-well,None,None,Dox,Dox,17160,NA,54.726107,NA,NA,NA,61.030617,74.625793,
200720,33,Tube_033,Staining,G542Ac3,G735A,12-well,None,None,Dox,Dox,14936,NA,48.399839,NA,NA,NA,42.2444,48.881191,
200720,34,Tube_034,Staining,G542Ac3,G755A,12-well,None,None,Dox,Dox,14229,NA,34.057207,NA,NA,NA,38.877712,49.959141,
200720,35,Tube_035,Staining,G542Ac3,G756A,12-well,None,None,Dox,Dox,11515,NA,26.730352,NA,NA,NA,41.776943,55.500504,
200720,36,Tube_036,Staining,G542Ac3,G757A,12-well,None,None,Dox,Dox,15575,NA,36.449438,NA,NA,NA,36.9319,44.691601,
200716,37,Tube_037,S1_v_S2,G542Ac3,G627B,24-well,SARS2,G699A,1350,400000,22291,NA,97.801803,0.477042,NA,NA,NA,NA,
200716,38,Tube_038,S1_v_S2,G542Ac3,G627B,24-well,SARS1,G699A,850,400000,19680,NA,98.267276,4.534878,NA,NA,NA,NA,
200716,39,Tube_039,S1_v_S2,G542Ac3,G627B,24-well,SARS1,G699A,350,400000,20140,NA,98.182721,1.598058,NA,NA,NA,NA,
200716,40,Tube_040,S1_v_S2,G542Ac3,G627B,24-well,SARS1,G699A,150,400000,12603,NA,97.984607,0.639728,NA,NA,NA,NA,
200717,41,Tube_041,S1_v_S2,G542Ac3,G627B,12-well,SARS2,G699A,1400,200000,29071,NA,88.273537,1.531447,NA,NA,NA,NA,
200717,42,Tube_042,S1_v_S2,G542Ac3,G627B,12-well,SARS1,G699A,200,200000,40757,NA,97.867851,2.261332,NA,NA,NA,NA,
200717,43,Tube_043,S1_v_S2,G542Ac3,G627B,12-well,SARS1,G699A,1200,200000,24863,NA,97.2811,28.734444,NA,NA,NA,NA,
200718,44,Tube_044,S1_v_S2,G542Ac3,G698C,24-well,SARS2,G699A,1400,100000,16513,NA,94.440744,2.398205,NA,NA,NA,NA,
200718,45,Tube_045,S1_v_S2,G542Ac3,G698C,24-well,SARS1,G699A,150,100000,25494,NA,96.952224,2.540761,NA,NA,NA,NA,
200718,46,Tube_046,S1_v_S2,G542Ac3,G698C,24-well,SARS1,G699A,1250,100000,18235,NA,82.709076,57.916722,NA,NA,NA,NA,
